Time,Intensity,Intensity_1
0.033011,-3771772,1480148
0.033022,-2867327,-1142092
0.033033,-6743126,-5730381
0.033044,-6693516,-2248549
0.033055,956494,-847161
0.033066,-2730198,-1199505
0.033077,5901379,-4015110
0.033088,744281,2383557
0.033099,4106454,1079715
0.03311,-687849,-3808504
0.033121,-1121833,3064846
0.033132,3343638,2215151
0.033143,-1281932,1171634
0.033154,-1350012,774503
0.033165,-3869084,3292045
0.033176,-1231627,3260710
0.033187,3379233,-5974042
0.033198,1710877,-789109
0.033209,753111,-5449458
0.03322,-4900551,1021962
0.033231,-3863354,37136
0.033242,2580338,-1291551
0.033253,1924669,2673712
0.033264,2177186,-508033
0.033275,4189819,3493228
0.033286,4677385,4635137
0.033297,-654707,-49911
0.033308,-1510571,933837
0.033319,-2725904,372566
0.03333,-380645,-132256
0.033341,2972111,-1770793
0.033352,4758471,-8568540
0.033363,-1846720,-2665232
0.033374,1106925,-357260
0.033385,-4624969,-1400463
0.033396,-337094,5216158
0.033407,4609011,-3399898
0.033418,768064,-230976
0.033429,842723,2246156
0.03344,-1147611,-5883249
0.033451,-5078003,-1694080
0.033462,971060,4711145
0.033473,-4930095,-6237178
0.033484,-3675513,-9990268
0.033495,4908811,-3490556
0.033506,4173721,-3802647
0.033517,3373127,-256139
0.033528,1586237,6171278
0.033539,6631309,4889645
0.03355,-1575286,3583629
0.033561,-8051351,1277063
0.033572,-4742272,1002346
0.033583,2059468,7613847
0.033594,-226414,3746350
0.033605,2940488,-5162467
0.033616,4233048,-4378902
0.033627,4969916,-1120750
0.033638,5247690,-1135140
0.033649,-777063,4854902
0.03366,500328,-1350258
0.033671,2621994,-2204770
0.033682,-2166633,-1018751
0.033693,-2009597,-3287025
0.033704,2635684,2280567
0.033715,-3746591,800570
0.033726,-1101003,232039
0.033737,-7387994,-6847913
0.033748,-3085956,-1391613
0.033759,-5295745,-3608040
0.03377,8332642,-1929912
0.033781,-389971,-667293
0.033792,1919175,3107889
0.033803,-2732699,1533249
0.033814,-3797912,-3920699
0.033825,-9641417,701295
0.033836,-1836010,2964536
0.033847,-2843390,-334779
0.033858,-9307913,245358
0.033869,-2950116,110861
0.03388,-2117759,214088
0.033891,7210751,-595757
0.033902,621589,-5776869
0.033913,848820,-1130486
0.033924,-2229385,1917857
0.033935,4781327,7895114
0.033946,176262,2750792
0.033957,-4321063,4540509
0.033968,2589170,2612872
0.033979,4597286,2757000
0.03399,-4272883,1925736
0.034001,-1218092,-7446208
0.034012,-923255,-61313
0.034023,9330063,1074579
0.034034,2514647,-1308559
0.034045,-518549,1759621
0.034056,1773749,5394305
0.034067,-821553,3092943
0.034078,-4057994,2790113
0.034089,6452689,-4099815
0.0341,2688074,2098257
0.034111,379023,3127025
0.034122,-7006185,-4427928
0.034133,-1980090,-6630735
0.034144,-831002,1257153
0.034155,-7486807,-5497984
0.034166,-4177957,-3826810
0.034177,2416553,-3674799
0.034188,-5412407,-741027
0.034199,2999197,731212
0.03421,3500882,6350914
0.034221,9802560,5450744
0.034232,160204,29615
0.034243,-3282438,-3311132
0.034254,-6062623,4625017
0.034265,-2627289,381168
0.034276,-1821435,-146259
0.034287,-3920579,-3332341
0.034298,463755,3405776
0.034309,-4892109,661581
0.03432,-195280,4035026
0.034331,4313600,2357397
0.034342,538695,5815717
0.034353,-937757,8043116
0.034364,1865626,5133814
0.034375,3928911,-2267125
0.034386,6407445,-1390136
0.034397,-4708244,-1469541
0.034408,-1136674,-5973084
0.034419,1472279,2883532
0.03443,-473428,-3281949
0.034441,2364248,-6170076
0.034452,241404,-2528646
0.034463,5343744,-5637049
0.034474,244804,-2628992
0.034485,4183663,-5195999
0.034496,-2460170,-422028
0.034507,-4844565,549178
0.034518,-238937,4229152
0.034529,-4163552,14186233
0.03454,-3959136,-1958192
0.034551,20998,-2312307
0.034562,1555261,2995362
0.034573,-1309095,-8952854
0.034584,-303066,-2917879
0.034595,5434697,-9338537
0.034606,5749468,-3433351
0.034617,-3445616,-460098
0.034628,-3843137,1813236
0.034639,2801221,3330685
0.03465,-480747,-1860228
0.034661,1150913,6278640
0.034672,-2481502,5046951
0.034683,-6648938,5809201
0.034694,-804257,3351935
0.034705,1902836,-6005242
0.034716,5291996,-865901
0.034727,1891383,687179
0.034738,1406021,-1060712
0.034749,277841,-3437450
0.03476,-4413229,2442121
0.034771,592700,-1432542
0.034782,815648,536372
0.034793,-5491273,5145100
0.034804,2853180,-912331
0.034815,-8809747,-1946445
0.034826,1765962,3980369
0.034837,-2426757,1228067
0.034848,-814309,-278071
0.034859,2135073,-1109330
0.03487,3694374,5798372
0.034881,5167354,-333306
0.034892,7393562,-2290254
0.034903,364728,-584293
0.034914,-5792416,-1580308
0.034925,-3613003,1927750
0.034936,-1102864,5839295
0.034947,1350162,-4585234
0.034958,112184,-3593767
0.034969,1973073,-2556807
0.03498,-3566406,-2466087
0.034991,-875321,4074345
0.035002,6775217,-683644
0.035013,-1652036,-168449
0.035024,3790004,8560760
0.035035,3482405,-776328
0.035046,3910822,242623
0.035057,2386267,-3644178
0.035068,-1771176,8176628
0.035079,-3949279,-3559130
0.03509,-7003170,-920282
0.035101,-2525651,2873185
0.035112,-6308129,1466085
0.035123,5826628,-3402058
0.035134,-7174042,-1431563
0.035145,2304938,4169462
0.035156,5654467,2987362
0.035167,3190517,8089667
0.035178,2680191,-8268383
0.035189,1833919,1974070
0.0352,-2213439,-6007623
0.035211,-655651,-282042
0.035222,-2279875,8146488
0.035233,246707,3943147
0.035244,1694164,2019370
0.035255,2751486,5295951
0.035266,3914705,-3390347
0.035277,-1743543,877551
0.035288,4115418,-441049
0.035299,1963431,313350
0.03531,8316444,-361554
0.035321,-3908561,5053637
0.035332,-1438734,998574
0.035343,-5051785,180054
0.035354,-1429690,791839
0.035365,-1926375,-3890676
0.035376,3788593,-107589
0.035387,3473969,588753
0.035398,-2247598,2380362
0.035409,-3859504,-4860331
0.03542,7935792,-4000936
0.035431,-416137,2411989
0.035442,3405543,3293748
0.035453,-2291824,1089380
0.035464,-854701,1926665
0.035475,1756615,-1114055
0.035486,-632770,-5104990
0.035497,-6664285,-1162560
0.035508,-2977664,-3615594
0.035519,-649499,-9395276
0.03553,-6005523,-3450007
0.035541,-3734966,1330797
0.035552,-2100511,-6618117
0.035563,5656024,-2783733
0.035574,-401179,-966210
0.035585,-153068,4922476
0.035596,3506745,4287013
0.035607,2266346,-240932
0.035618,4389137,-781714
0.035629,-5444730,7918940
0.03564,-4919701,-3034476
0.035651,-3699090,472191
0.035662,5780990,-6277234
0.035673,-1020543,-10723164
0.035684,-7958322,1314070
0.035695,5455210,-1829209
0.035706,-312590,-6329891
0.035717,1603365,-6955721
0.035728,-4966150,376008
0.035739,-1290776,5209976
0.03575,2875962,2667381
0.035761,783371,3332748
0.035772,2145520,5261172
0.035783,418106,-213505
0.035794,-1969808,-4300574
0.035805,-1788697,2045781
0.035816,283726,-1941544
0.035827,-2034282,485902
0.035838,6426422,166799
0.035849,-101110,-3785055
0.03586,656401,-2742815
0.035871,-1419711,-44962
0.035882,1198408,-3482693
0.035893,927646,-327818
0.035904,466125,1306938
0.035915,-2760092,3970697
0.035926,-1576424,6394057
0.035937,-2370073,-7653604
0.035948,-1067251,-3565018
0.035959,5508583,-8240490
0.03597,2360805,3042390
0.035981,-1151079,2699782
0.035992,-3961533,-2794383
0.036003,-3557777,-3834274
0.036014,-513576,3186665
0.036025,829546,-2053614
0.036036,4691615,3311922
0.036047,1557932,2372858
0.036058,-6417119,-6995879
0.036069,9485687,-7562746
0.03608,-5748884,-6470400
0.036091,-4511215,-5246614
0.036102,-2993999,1646053
0.036113,-206226,-2982352
0.036124,-417260,-1037873
0.036135,-931557,6266009
0.036146,-3309119,-5523265
0.036157,2433516,-1762821
0.036168,-557038,-2428921
0.036179,-1728207,-4245531
0.03619,-4048277,8740363
0.036201,-476622,4194891
0.036212,-2922813,1942354
0.036223,-678701,483519
0.036234,-228039,-4670038
0.036245,581870,-1255174
0.036256,5031290,-848667
0.036267,803271,-1371170
0.036278,-4086081,1328970
0.036289,3455800,5140484
0.0363,365828,4031906
0.036311,2030079,1033505
0.036322,1590390,2114556
0.036333,3165421,-1698194
0.036344,-6399008,4425751
0.036355,-2346095,-289973
0.036366,2473053,-5525260
0.036377,3394128,2559097
0.036388,1003447,-13164099
0.036399,2777119,-3152931
0.03641,-3210480,451592
0.036421,22379,4029731
0.036432,-2521628,431224
0.036443,-2328306,349316
0.036454,-1828370,174094
0.036465,-1111781,-3376404
0.036476,-8668891,-599913
0.036487,330785,2457141
0.036498,-776115,-8671689
0.036509,-268437,-4943855
0.03652,5738614,-5001271
0.036531,-832563,-974834
0.036542,2371279,-904698
0.036553,6788908,-2503999
0.036564,-4410427,1882978
0.036575,-4137659,5764087
0.036586,370743,632575
0.036597,5117426,2697062
0.036608,-2155758,3896968
0.036619,-2678390,1960500
0.03663,-879584,546053
0.036641,345519,1819465
0.036652,12111040,330663
0.036663,4295069,288890
0.036674,1231914,-3565287
0.036685,6705630,1888923
0.036696,3137017,1128298
0.036707,8795113,3403701
0.036718,-1582235,3747368
0.036729,-8665596,-506594
0.03674,-3605476,2943732
0.036751,-1333185,-3598850
0.036762,-2585265,5424262
0.036773,4629628,-1126229
0.036784,-1142027,-1207755
0.036795,1345180,-6713440
0.036806,7834620,523575
0.036817,2910345,2171590
0.036828,4311856,4550544
0.036839,266633,-446056
0.03685,-1877999,3276275
0.036861,-5093599,-587826
0.036872,1608345,-1489803
0.036883,-822122,975449
0.036894,-2741777,-3161919
0.036905,-3267385,-4292787
0.036916,1328660,-5116219
0.036927,-1709655,6579086
0.036938,5499939,-1806128
0.036949,1091092,-7444370
0.03696,4349884,2991790
0.036971,3291885,5870465
0.036982,1438485,-328577
0.036993,2077606,786940
0.037004,1463737,5554133
0.037015,598142,-1927192
0.037026,-6903293,1324744
0.037037,-6723598,-1081416
0.037048,-6235619,-1092816
0.037059,-5143185,1368738
0.03707,2423956,1662694
0.037081,220245,4086541
0.037092,1302256,-53908
0.037103,-788420,84874
0.037114,-9005511,-177180
0.037125,429856,-4104297
0.037136,-2943190,1958002
0.037147,-380581,4537437
0.037158,-1399183,-2532316
0.037169,-7325446,3274966
0.03718,-4156655,2034213
0.037191,-1877712,-729218
0.037202,5273843,-2466168
0.037213,8849567,34877
0.037224,3338351,9253298
0.037235,3184613,5209496
0.037246,574571,-3340892
0.037257,-115179,4246599
0.037268,-4146658,3358081
0.037279,3845016,-5430172
0.03729,2350612,1986777
0.037301,2237608,1115270
0.037312,2992033,662973
0.037323,5405590,670012
0.037334,1198479,-3662755
0.037345,2950351,-7000392
0.037356,-450225,3837611
0.037367,-4576197,-1556719
0.037378,9817440,1626493
0.037389,-1839008,277083
0.0374,3751848,1707006
0.037411,-5633899,5817940
0.037422,-867815,68007
0.037433,-4116855,-7148029
0.037444,2744511,-2389276
0.037455,2190410,-7605622
0.037466,109822,4691784
0.037477,1561017,2116712
0.037488,-4096773,-4694522
0.037499,457411,3458570
0.03751,-2375791,-1740570
0.037521,5130055,3800018
0.037532,-3400583,3371327
0.037543,-7963544,-4732897
0.037554,-2106793,5100261
0.037565,-2201482,1569221
0.037576,728470,-1076105
0.037587,-2450123,1037091
0.037598,-6753345,85977
0.037609,-2645980,-3112737
0.03762,2130737,-2063860
0.037631,-1908954,-1716701
0.037642,3098318,1023671
0.037653,4114118,1662721
0.037664,1409838,801009
0.037675,1432429,53734
0.037686,4689260,4458725
0.037697,3292506,-475744
0.037708,931625,-1912578
0.037719,2425021,-535683
0.03773,-3456581,-5518966
0.037741,-867045,2544441
0.037752,-1643780,1579092
0.037763,1036413,5036056
0.037774,-308943,-1559137
0.037785,4951674,3099900
0.037796,4862268,727862
0.037807,-2099518,4628154
0.037818,279733,3479865
0.037829,-3957681,-749795
0.03784,-1978109,-879053
0.037851,273545,351467
0.037862,878863,771287
0.037873,757991,-5847951
0.037884,-3125315,-7936965
0.037895,3735851,151758
0.037906,920452,-1271949
0.037917,-821054,-5223577
0.037928,-3770555,3205938
0.037939,6236163,648144
0.03795,-1481488,-247613
0.037961,1965246,39901
0.037972,355928,1427180
0.037983,1424212,4170841
0.037994,-408211,-247085
0.038005,334754,-338512
0.038016,-2808798,2610149
0.038027,2784294,-8193668
0.038038,-2719288,2801261
0.038049,4809879,2205505
0.03806,1053590,1407057
0.038071,-5548208,-3689203
0.038082,-386025,-3954217
0.038093,732377,-7158105
0.038104,-4034880,-1294057
0.038115,-2541767,1760455
0.038126,-4291833,2855006
0.038137,-3481143,1793080
0.038148,2756493,-541311
0.038159,-1324615,2508160
0.03817,-4416930,-3580021
0.038181,-3516717,-2455171
0.038192,-215980,2655335
0.038203,5135976,1087289
0.038214,959019,-264326
0.038225,1055944,6723326
0.038236,834626,-2032231
0.038247,-2140363,5872149
0.038258,40263,1997254
0.038269,-1860914,2113813
0.03828,548377,-4745514
0.038291,-3462433,4352409
0.038302,1537993,-2169171
0.038313,-5973127,1383162
0.038324,2715202,-303370
0.038335,-6853281,2963839
0.038346,-1819393,-1427924
0.038357,-1277094,5996516
0.038368,-1009859,6335585
0.038379,-2479697,1758752
0.03839,-2317457,-3881875
0.038401,937143,2156166
0.038412,-2478911,-4812330
0.038423,3564110,2229857
0.038434,4683186,-2461901
0.038445,357801,-4712833
0.038456,-15039,4796832
0.038467,1229339,-647936
0.038478,2379738,-1763742
0.038489,-2461171,-4498922
0.0385,-6788786,-3923008
0.038511,-3706519,2117693
0.038522,-870032,572631
0.038533,-6718072,2853934
0.038544,-2546481,-4874609
0.038555,-1056048,-8336920
0.038566,-6015775,-3523131
0.038577,-3078650,-6287331
0.038588,1089393,5394607
0.038599,313362,4739797
0.03861,-3249729,35520
0.038621,2059742,769817
0.038632,302685,428219
0.038643,2309064,-2973397
0.038654,179777,-2807452
0.038665,2473472,-1474352
0.038676,22618,-1698571
0.038687,-1982204,-7149798
0.038698,-3919492,-1862449
0.038709,-138316,-726046
0.03872,-1112919,2886850
0.038731,-5791180,-2978152
0.038742,-5080470,-2058947
0.038753,3685716,2248349
0.038764,3303151,-7874109
0.038775,1688574,-1736129
0.038786,3018473,2299879
0.038797,-4531396,-2783751
0.038808,1553400,-4965309
0.038819,-7927236,-3939166
0.03883,-130581,2463040
0.038841,2522105,-3890432
0.038852,2318700,994929
0.038863,4444941,3435312
0.038874,-1520143,-6987219
0.038885,-2726139,-1851896
0.038896,-2795837,887051
0.038907,2988014,1189178
0.038918,705188,1308258
0.038929,-1861601,2416691
0.03894,-1462196,3537284
0.038951,1094546,-3541826
0.038962,-2526214,-3832835
0.038973,-1470244,591183
0.038984,-2619185,227288
0.038995,3175832,1061190
0.039006,-1360748,-7361606
0.039017,-4590730,-4682491
0.039028,965423,2452829
0.039039,-876137,-185808
0.03905,3019615,-3288737
0.039061,-1344573,2651779
0.039072,-1268735,-7760591
0.039083,7428686,2106427
0.039094,728391,1544151
0.039105,1518175,5698570
0.039116,-2946943,1901841
0.039127,364779,395228
0.039138,10572079,3751016
0.039149,-848618,-2755035
0.03916,1628187,-1660366
0.039171,781595,-2816053
0.039182,-2859685,956908
0.039193,794731,-3591807
0.039204,-4776417,5769907
0.039215,3218206,-2883587
0.039226,-38391,-2169907
0.039237,3302545,2151474
0.039248,-6954558,-5091745
0.039259,4133418,-2299336
0.03927,5627126,6737337
0.039281,-2043894,1336846
0.039292,38164,3442669
0.039303,5873785,6930
0.039314,-1899909,9585672
0.039325,575433,-3110113
0.039336,-4640417,-81443
0.039347,1415101,108564
0.039358,-1067268,227503
0.039369,6779941,-1268376
0.03938,-7266548,-7282180
0.039391,-4344440,-257662
0.039402,1167001,-1831117
0.039413,5324131,-503008
0.039424,1854776,-5619958
0.039435,1860506,-4542258
0.039446,4362228,2979748
0.039457,1651365,-1361224
0.039468,-3391029,-5911067
0.039479,-4766229,2937382
0.03949,2482075,-5053885
0.039501,-1463686,-1579120
0.039512,3180599,-297866
0.039523,-95693,-619551
0.039534,4820879,3711209
0.039545,1278796,1992224
0.039556,507894,-2136325
0.039567,4317336,-5407289
0.039578,11158763,3333537
0.039589,-2941946,-892900
0.0396,2004700,-1250437
0.039611,-5140052,2407142
0.039622,-2537437,814165
0.039633,-3254597,1466881
0.039644,-383003,-4257174
0.039655,734728,-4871940
0.039666,1467908,-3786326
0.039677,-1028492,1392407
0.039688,-1579654,-4131687
0.039699,-5774800,6217387
0.03971,-1528649,755221
0.039721,-2242739,2270061
0.039732,1198124,5861226
0.039743,-5340786,-211910
0.039754,984272,-1865422
0.039765,1279627,-2946230
0.039776,-7126419,-2709341
0.039787,-1182611,-3809991
0.039798,167399,-117739
0.039809,-1619589,-3230841
0.03982,356529,-991146
0.039831,-636296,-1918767
0.039842,2872681,1067167
0.039853,4471559,-3898685
0.039864,4575784,1062430
0.039875,2950471,-2241922
0.039886,-1437983,5179910
0.039897,2736635,1683097
0.039908,2820119,5995633
0.039919,1646170,-5574040
0.03993,271092,809549
0.039941,-223702,-3913146
0.039952,-1287167,1613669
0.039963,11011148,3629634
0.039974,4212720,3464950
0.039985,-2612625,-2633381
0.039996,1746627,4324766
0.040007,-1000491,2982081
0.040018,-6211935,-5996307
0.040029,3006842,5607708
0.04004,-2496493,-525118
0.040051,3552169,-2491684
0.040062,334647,-7869093
0.040073,-5153202,3854908
0.040084,-1450723,-765938
0.040095,-2887279,-4420239
0.040106,-2444367,2182569
0.040117,-4166525,3782978
0.040128,402718,-4437085
0.040139,30295,-1023773
0.04015,3334671,-2312217
0.040161,925680,-605449
0.040172,242410,-2946566
0.040183,-1452668,3723790
0.040194,-3450974,-172231
0.040205,-8690424,-5576394
0.040216,-5640528,-1896553
0.040227,5335222,-1124926
0.040238,438110,-2324505
0.040249,1428268,-2212866
0.04026,-1497423,5104960
0.040271,3921308,-4451945
0.040282,-2948405,-1684363
0.040293,2077315,-94944
0.040304,-3296530,-2219298
0.040315,5843351,4723553
0.040326,-2700727,-3404359
0.040337,-8005920,-6806940
0.040348,2417901,-6841133
0.040359,-771467,-302982
0.04037,729002,-1009525
0.040381,1921944,3610168
0.040392,-2668968,-804317
0.040403,-1361484,333709
